#time,accel_x,accel_y,accel_z
2048.732961,-19985.560434,4441.235652,-73851.606007
2048.735587,9030.512492,-23538.548956,-84730.162079
2048.738212,-5181.441594,8438.347739,-69867.909418
2048.740838,17320.819043,-13619.789333,-83197.971083
2048.743464,-10807.006753,4589.276840,-69867.909418
2048.746089,12879.583391,-9622.677246,-81665.780087
2048.748715,-34197.514520,8586.388927,-67722.842023
2048.751354,36566.173535,-4885.359217,-81206.122788
2048.753993,2960.823768,-8142.265362,-74617.701505
2048.756632,26795.455100,11991.336260,-68488.937521
2048.759271,-29904.320057,-444.123565,-79367.493593
2048.761910,44856.480085,7846.182985,-78754.617194
2048.764549,-87196.259968,7846.182985,-77069.207099
2048.767188,71651.935186,-35233.802839,-95761.937250
2048.769828,-55071.322085,30940.608376,-70174.347617
2048.772467,-179425.920341,39230.914926,-74464.482406
2048.775106,124798.721821,-25463.084405,-106334.055122
2048.777745,-27387.619854,24426.796086,-88867.077768
2048.780384,-30644.525999,15544.324782,-74924.139704
2048.783023,35233.802839,-23686.590144,-78754.617194
2048.785662,5625.565159,20133.601622,-57150.724151
2048.788301,-41599.573940,4293.194464,-83810.847481
2048.790940,45300.603650,-10066.800811,-78448.178995
2048.793579,-15396.283594,3849.070898,-80286.808190
2048.796218,-12583.501014,-4589.276840,-73238.729609
2048.798857,10955.047942,-5033.400406,-77988.521696
2048.801496,-29164.114115,16580.613101,-71553.319513
2048.804135,3552.988522,-19097.313304,-87641.324971
2048.806774,-3552.988522,13767.830521,-70327.566716
2048.809413,28868.031738,-18061.024985,-86722.010374
2048.812052,-42043.697506,22058.137072,-66037.431928
2048.814691,26055.249158,-14804.118840,-86415.572174
2048.817331,-20725.766376,16136.489536,-69867.909418
2048.819970,14952.160028,-6809.894666,-80746.465489
2048.822609,-148.041188,592.164754,-77835.302597
2048.825248,24574.837274,-4589.276840,-77375.645298
2048.827887,-17172.777854,11547.212695,-77528.864398
2048.830526,-11251.130318,-5329.482782,-78907.836294
2048.833165,7105.977043,-3701.029710,-83044.751983
2048.835804,-14952.160028,5181.441594,-68795.375720
2048.838443,-4885.359217,-2812.782580,-79214.274493
2048.841082,14063.912898,6809.894666,-73698.386908
2048.843721,-26795.455100,1924.535449,-74158.044206
2048.846360,-10066.800811,-13767.830521,-79980.369991
2048.848999,21169.889941,-7254.018232,-91778.240660
2048.851638,-98743.472663,5329.482782,-81359.341888
2048.854277,104072.955445,-48261.427418,-100664.948437
2048.856925,-35381.844028,44264.315332,-88560.639569
2048.859572,-76093.170838,-17172.777854,-124107.470676
2048.862219,110882.850112,-36714.214723,-71553.319513
2048.864867,-32865.143825,5625.565159,-49796.207370
2048.867514,-1036.288319,-2812.782580,-79214.274493
2048.870162,34493.596897,6809.894666,-75690.235202
2048.872809,-40859.367998,6809.894666,-75230.577904
2048.875456,43228.027013,-31532.773129,-86722.010374
2048.878104,58180.187041,-22650.301825,-81052.903688
2048.880751,-57736.063476,19245.354492,-66497.089226
2048.883398,11695.253884,-33753.390955,-87794.544071
2048.886046,444.123565,7994.224174,-74770.920605
2048.888693,2664.741391,-6661.853478,-82891.532884
2048.891341,-13915.871710,9918.759623,-67416.403824
2048.893988,40563.285622,-27535.661042,-89633.173266
2048.896635,-21762.054695,17468.860231,-70940.443115
2048.899283,23094.425390,-10955.047942,-80286.808190
2048.901930,-18949.272115,2072.576638,-66343.870127
2048.904578,23982.672521,-8882.471304,-77835.302597
2048.907225,148.041188,-8438.347739,-77988.521696
2048.909872,11251.130318,-3256.906145,-75537.016103
2048.912520,-5181.441594,-3108.864956,-83504.409282
2048.915167,5033.400406,-148.041188,-71400.100414
2048.917814,-25759.166782,-14063.912898,-80286.808190
2048.920462,10955.047942,-11103.089130,-82738.313784
2048.923109,-5033.400406,-15248.242405,-82891.532884
2048.925757,-5181.441594,1776.494261,-72319.415011
2048.928404,9178.553681,-28868.031738,-88713.858668
2048.931051,14508.036463,-3256.906145,-73391.948708
2048.933699,1036.288319,14063.912898,-70480.785816
2048.936346,-39082.873738,-18209.066173,-81818.999186
2048.938993,96078.731272,-9918.759623,-68642.156621
2048.941645,-116360.374082,26795.455100,-58376.476948
2048.944296,116064.291706,-33901.432144,-104801.864126
2048.946948,-60844.928432,52554.621882,-86568.791274
2048.949599,7550.100608,7846.182985,-88560.639569
2048.952250,22798.343014,-1776.494261,-91471.802461
2048.954902,-39823.079680,21021.848753,-68182.499322
2048.957553,-30348.443622,-20281.642811,-82738.313784
2048.960205,31088.649564,-11843.295072,-74311.263306
2048.962856,3997.112087,1480.411884,-72472.634111
2048.965507,-50037.921679,22798.343014,-68335.718422
2048.968159,44856.480085,-25463.084405,-87794.544071
2048.970810,-43524.109390,21317.931130,-60061.887043
2048.973462,20577.725188,-21910.095883,-91165.364262
2048.976113,-11547.212695,17912.983796,-66803.527426
2048.978764,27239.578666,-18949.272115,-89326.735067
2048.981416,-22946.384202,14211.954086,-67876.061123
2048.984067,4589.276840,3997.112087,-73085.510509
2048.986718,-6661.853478,-3997.112087,-84270.504780
2048.989370,-1332.370696,3108.864956,-71400.100414
2048.992021,3256.906145,444.123565,-81665.780087
2048.994673,-2368.659014,2812.782580,-77069.207099
2048.997324,-11843.295072,-2220.617826,-79827.150892
2048.999975,-3701.029710,6217.729913,-73545.167808
2049.002627,-12583.501014,-9178.553681,-80593.246390
2049.005278,-15100.201217,1628.453072,-74770.920605
2049.007930,39230.914926,-18653.189738,-87794.544071
2049.010581,-45300.603650,22354.219448,-71246.881314
2049.013232,52850.704259,-34493.596897,-90092.830565
2049.015884,-4441.235652,18653.189738,-80593.246390
2049.018535,-37898.544230,-8438.347739,-84883.381178
2049.021186,75352.964896,888.247130,-57610.381450
2049.023838,-70023.482113,22502.260637,-48876.892772
2049.026489,68098.946664,-40267.203245,-100511.729338
2049.029141,18061.024985,30792.567187,-87181.667672
2049.031792,-113695.632691,9918.759623,-108785.560716
2049.034443,8734.430116,-23242.466579,-83504.409282
2049.037095,2368.659014,-12287.418637,-91471.802461
2049.039746,-80090.282924,17616.901420,-74004.825107
2049.042398,78017.706287,-27683.702231,-84576.942979
2049.045049,-13767.830521,28275.866984,-59602.229744
2049.047700,-29312.155303,-13767.830521,-86875.229473
2049.050351,42783.903448,4737.318029,-66190.651027
2049.053002,-8290.306550,-14063.912898,-82125.437386
2049.055653,-36122.049970,12879.583391,-72932.291410
2049.058304,45448.644839,-19689.478057,-88560.639569
2049.060955,-2812.782580,-4737.318029,-77222.426198
2049.063606,14211.954086,-1480.411884,-76609.549800
2049.066258,-6217.729913,-4589.276840,-83810.847481
2049.068909,8586.388927,1924.535449,-70940.443115
2049.071560,-13027.624579,-3404.947333,-77375.645298
2049.074211,5773.606348,-3997.112087,-76915.987999
2049.076862,-296.082377,-13471.748144,-77988.521696
2049.079513,592.164754,-5477.523971,-75230.577904
2049.082164,5477.523971,-10955.047942,-83657.628382
2049.084815,-4589.276840,-4293.194464,-75383.797003
2049.087466,16876.695478,-7846.182985,-80593.246390
2049.090117,-26943.496289,5033.400406,-70021.128517
2049.092768,34049.473332,-23094.425390,-83197.971083
2049.095419,1332.370696,-2664.741391,-73085.510509
2049.098071,12139.377449,-11103.089130,-84576.942979
2049.100722,27831.743419,-5625.565159,-79827.150892
2049.103373,-3404.947333,22798.343014,-64811.679131
2049.106024,-25611.125593,-22206.178260,-80133.589091
2049.108675,76833.376780,-6069.688724,-65577.774629
2049.111326,-45744.727216,15100.201217,-48264.016374
2049.113977,17468.860231,-42783.903448,-70634.004916
2049.116628,60104.722490,-9918.759623,-82585.094684
2049.119279,-138270.469966,47077.097911,-60981.201641
2049.121930,85419.765707,-20429.683999,-79061.055394
2049.124581,-30348.443622,12879.583391,-70634.004916
2049.127232,-22650.301825,-18357.107362,-82738.313784
2049.129883,26795.455100,5181.441594,-60674.763442
2049.132535,11991.336260,-5033.400406,-77222.426198
2049.135186,-44412.356520,20873.807564,-68948.594820
2049.137837,26351.331535,-1184.329507,-75690.235202
2049.140488,-11547.212695,5033.400406,-75383.797003
2049.143139,888.247130,3849.070898,-67263.184724
2049.145790,5773.606348,-9178.553681,-89479.954166
2049.148441,10658.965565,11843.295072,-66956.746525
2049.151092,-19245.354492,-5921.647536,-83504.409282
2049.153741,2072.576638,2072.576638,-76303.111601
2049.156390,-15692.365970,-888.247130,-79673.931792
2049.159039,-8586.388927,-1332.370696,-75230.577904
2049.161688,7550.100608,-3701.029710,-82125.437386
2049.164337,-39675.038491,19393.395680,-67416.403824
2049.166986,39526.997303,-15100.201217,-85496.257577
2049.169635,-36122.049970,17320.819043,-66497.089226
2049.172284,24870.919651,-16284.530724,-88560.639569
2049.174933,-13471.748144,8586.388927,-66803.527426
2049.177582,888.247130,-444.123565,-83810.847481
2049.180230,8438.347739,-2960.823768,-81512.560987
2049.182879,18061.024985,8142.265362,-70480.785816
2049.185528,-23982.672521,-19097.313304,-84576.942979
2049.188177,77869.665098,148.041188,-68182.499322
2049.190826,-54035.033766,16728.654289,-61747.297139
2049.193475,-7254.018232,-37898.544230,-85343.038477
2049.196124,81422.653620,-15692.365970,-86875.229473
2049.198773,-121245.733300,18505.148550,-69561.471218
2049.201422,99335.637416,-40415.244433,-90246.049664
2049.204071,-42931.944636,33013.185013,-65577.774629
2049.206720,-30940.608376,-23538.548956,-96374.813648
2049.209369,39823.079680,2220.617826,-68488.937521
2049.212018,41599.573940,-444.123565,-68948.594820
2049.214667,-43376.068201,10807.006753,-65424.555529
2049.217316,14508.036463,-2812.782580,-72625.853210
2049.219965,3997.112087,-2664.741391,-81206.122788
2049.222614,-29608.237680,-7402.059420,-81818.999186
2049.225263,11843.295072,-15248.242405,-76915.987999
2049.227912,-12139.377449,3849.070898,-74617.701505
2049.230560,3997.112087,-19097.313304,-82125.437386
2049.233209,-2220.617826,4885.359217,-73545.167808
