#time,accel_x,accel_y,accel_z
2178.123379,21021.848753,-17616.901420,-89939.611465
2178.125940,-11103.089130,13767.830521,-68488.937521
2178.128502,35825.967593,-16136.489536,-82278.656485
2178.131063,-22206.178260,16432.571912,-68948.594820
2178.133625,34937.720462,-6661.853478,-80286.808190
2178.136186,-16136.489536,11103.089130,-69867.909418
2178.138748,18505.148550,-3404.947333,-76149.892501
2178.141310,-18061.024985,9474.636058,-80286.808190
2178.143871,25907.207970,3849.070898,-72932.291410
2178.146433,-12435.459826,-28571.949361,-86415.572174
2178.148994,-13915.871710,14804.118840,-73851.606007
2178.151556,41895.656317,-24278.754898,-85649.476676
2178.154117,-69431.317360,-9178.553681,-70787.224015
2178.156679,38046.585419,6513.812290,-75537.016103
2178.159240,-26943.496289,-5033.400406,-81665.780087
2178.161802,-8142.265362,-13323.706956,-85189.819378
2178.164363,3256.906145,17616.901420,-60521.544342
2178.166925,38638.750172,-20429.683999,-77682.083497
2178.169486,-16580.613101,5329.482782,-69561.471218
2178.172048,17172.777854,-13915.871710,-80133.589091
2178.174610,-17024.736666,-6957.935855,-71859.757712
2178.177171,15840.407159,-11991.336260,-81665.780087
2178.179733,148.041188,3552.988522,-79520.712692
2178.182294,19985.560434,-1480.411884,-71859.757712
2178.184856,-23982.672521,-296.082377,-81206.122788
2178.187417,11991.336260,2220.617826,-68335.718422
2178.189979,-1628.453072,-11695.253884,-81206.122788
2178.192540,-15100.201217,6069.688724,-71246.881314
2178.195102,7402.059420,-17912.983796,-84730.162079
2178.197663,-16876.695478,4737.318029,-74004.825107
2178.200225,3404.947333,-25315.043216,-87641.324971
2178.202787,-23242.466579,6069.688724,-72012.976812
2178.205348,12583.501014,-19097.313304,-81818.999186
2178.207910,-35529.885216,9918.759623,-70940.443115
2178.210471,20429.683999,-28719.990550,-86568.791274
2178.213033,-13027.624579,6365.771101,-69714.690318
2178.215594,21021.848753,-6513.812290,-71553.319513
2178.218156,-15840.407159,6069.688724,-78141.740796
2178.220717,-3404.947333,-9326.594869,-75077.358804
2178.223279,-8290.306550,4145.153275,-74770.920605
2178.225840,30644.525999,-8438.347739,-67722.842023
2178.228402,-20429.683999,7402.059420,-76915.987999
2178.230963,48261.427418,3108.864956,-74924.139704
2178.233525,-36862.255912,-6809.894666,-83810.847481
2178.236087,296.082377,14211.954086,-77528.864398
2178.238648,14211.954086,-24870.919651,-79827.150892
2178.241210,-70023.482113,6069.688724,-55618.533155
2178.243771,49889.880491,5477.523971,-90092.830565
2178.246333,-20281.642811,26499.372724,-81665.780087
2178.248894,-26055.249158,-13471.748144,-90705.706963
2178.251456,32865.143825,19097.313304,-65118.117330
2178.254017,18801.230927,-29016.072926,-83504.409282
2178.256579,-53294.827824,16136.489536,-69867.909418
2178.259141,57736.063476,-9622.677246,-81665.780087
